2911,[2086041       0 1486760 ...       0       0       0],3
2912,[670922      0 454672 ...      0      0      0],0
2913,[1779859       0 1296247 ...       0       0       0],6
2914,[422521      0 303540 ...      0      0      0],0
2915,[1377568       0  968812 ...       0       0       0],6
2916,[1245978       0  875593 ...       0       0       0],6
2917,[861303      0 595136 ...      0      0      0],0
2918,[690362      0 483084 ...      0      0      0],0
2919,[778537      0 546128 ...      0      0      0],0
2920,[437251      0 316854 ...      0      0      0],0
2921,[768145      0 544642 ...      0      0      0],0
2922,[87878     0 62477 ...     0     0     0],0
2923,[1411582       0  989008 ...       0       0       0],6
2924,[855607      0 591287 ...      0      0      0],0
2925,[245936      0 173075 ...      0      0      0],0
2926,[677474      0 478996 ...      0      0      0],0
2927,[1258464       0  902283 ...       0       0       0],6
2928,[643407      0 464674 ...      0      0      0],0
2929,[1166751       0  793011 ...       0       0       0],6
2930,[398118      0 290643 ...      0      0      0],0
2931,[1724015       0 1224140 ...       0       0       0],6
2932,[1311936       0  943485 ...       0       0       0],6
2933,[646611      0 468081 ...      0      0      0],0
2934,[839406      0 597006 ...      0      0      0],0
2935,[1031437       0  728447 ...       0       0       0],6
2936,[930033      0 653970 ...      0      0      0],6
2937,[917307      0 639675 ...      0      0      0],0
2938,[473105      0 331571 ...      0      0      0],0
2939,[831905      0 592048 ...      0      0      0],0
2940,[872723      0 624084 ...      0      0      0],0
2941,[308910      0 214400 ...      0      0      0],0
2942,[395300      0 302882 ...      0      0      0],0
2943,[446752      0 331864 ...      0      0      0],0
2944,[622722      0 455422 ...      0      0      0],0
2945,[1274424       0  904240 ...       0       0       0],6
2946,[555547      0 388808 ...      0      0      0],0
2947,[273737      0 200054 ...      0      0      0],0
2948,[410219      0 290692 ...      0      0      0],0
2949,[1152878       0  820777 ...       0       0       0],6
2950,[1352653       0  971270 ...       0       0       0],6
2951,[640160      0 455943 ...      0      0      0],0
2952,[720100      0 518152 ...      0      0      0],0
2953,[1182963       0  837332 ...       0       0       0],6
2954,[1581035       0 1111262 ...       0       0       0],6
2955,[613560      0 436514 ...      0      0      0],0
2956,[804206      0 565360 ...      0      0      0],0
2957,[1204480       0  854483 ...       0       0       0],6
2958,[830200      0 608495 ...      0      0      0],0
2959,[825343      0 583098 ...      0      0      0],0
2960,[811437      0 577385 ...      0      0      0],0
2961,[1222704       0  863979 ...       0       0       0],6
2962,[585485      0 414519 ...      0      0      0],0
2963,[1258800       0  887384 ...       0       0       0],6
2964,[712354      0 521828 ...      0      0      0],0
2965,[752592      0 531680 ...      0      0      0],0
2966,[600341      0 427971 ...      0      0      0],0
2967,[637666      0 472288 ...      0      0      0],0
2968,[478318      0 334963 ...      0      0      0],0
2969,[1158573       0  823977 ...       0       0       0],6
2970,[881574      0 626690 ...      0      0      0],0
2971,[4982281       0 3455941 ...       0       0       0],5
2972,[1603762       0 1145849 ...       0       0       0],6
2973,[705029      0 496199 ...      0      0      0],0
2974,[678113      0 480730 ...      0      0      0],0
2975,[700661      0 507881 ...      0      0      0],0
2976,[660843      0 463243 ...      0      0      0],0
2977,[715030      0 509758 ...      0      0      0],0
2978,[706908      0 491269 ...      0      0      0],0
2979,[586901      0 417443 ...      0      0      0],0
2980,[560724      0 403550 ...      0      0      0],0
2981,[667718      0 468992 ...      0      0      0],0
2982,[1084316       0  748043 ...       0       0       0],6
2983,[703863      0 498146 ...      0      0      0],0
2984,[437790      0 317282 ...      0      0      0],0
2985,[1128595       0  879332 ...       0       0       0],6
2986,[522944      0 376184 ...      0      0      0],0
2987,[1614490       0 1182647 ...       0       0       0],6
2988,[1044998       0  739502 ...       0       0       0],6
2989,[1084701       0  767008 ...       0       0       0],6
2990,[406602      0 287210 ...      0      0      0],0
2991,[1142748       0  807062 ...       0       0       0],6
2992,[646198      0 488011 ...      0      0      0],0
2993,[1584552       0 1132273 ...       0       0       0],6
2994,[820983      0 569824 ...      0      0      0],0
2995,[469786      0 340215 ...      0      0      0],0
2996,[5050794       0 3575430 ...       0       0       0],5
2997,[1103864       0  786530 ...       0       0       0],6
2998,[665701      0 479207 ...      0      0      0],0
2999,[1282027       0  918241 ...       0       0       0],6
3000,[1093538       0  774742 ...       0       0       0],6
3001,[1808415       0 1292147 ...       0       0       0],6
3002,[713229      0 510116 ...      0      0      0],0
3003,[1045471       0  751036 ...       0       0       0],6
3004,[1207449       0  821848 ...       0       0       0],6
3005,[1184686       0  832538 ...       0       0       0],6
3006,[964374      0 735223 ...      0      0      0],6
3007,[189425      0 143842 ...      0      0      0],0
3008,[276870      0 200305 ...      0      0      0],0
3009,[502982      0 357603 ...      0      0      0],0
3010,[13195990        0  9069948 ...        0        0        0],7
3011,[759279      0 531769 ...      0      0      0],0
3012,[695313      0 506558 ...      0      0      0],0
3013,[1752608       0 1249092 ...       0       0       0],6
3014,[1528429       0 1045788 ...       0       0       0],6
3015,[1038416       0  735978 ...       0       0       0],6
3016,[593391      0 429447 ...      0      0      0],0
3017,[504336      0 364030 ...      0      0      0],0
3018,[1159229       0  809114 ...       0       0       0],6
3019,[862444      0 612709 ...      0      0      0],0
3020,[516305      0 429973 ...      0      0      0],0
3021,[960174      0 703029 ...      0      0      0],6
3022,[629582      0 450981 ...      0      0      0],0
3023,[180916      0 129812 ...      0      0      0],0
3024,[154814      0 109307 ...      0      0      0],0
3025,[2004208       0  917155 ...       0       0       0],6
3026,[596205      0 419918 ...      0      0      0],0
3027,[825756      0 582466 ...      0      0      0],0
3028,[584658      0 419863 ...      0      0      0],0
3029,[917649      0 629446 ...      0      0      0],0
3030,[771349      0 542790 ...      0      0      0],0
3031,[628983      0 457121 ...      0      0      0],0
3032,[618489      0 444220 ...      0      0      0],0
3033,[1301186       0  912617 ...       0       0       0],6
3034,[585780      0 420997 ...      0      0      0],0
3035,[548893      0 388169 ...      0      0      0],0
3036,[1211093       0  863852 ...       0       0       0],6
3037,[1072639       0  796993 ...       0       0       0],6
3038,[1160973       0  808296 ...       0       0       0],6
3039,[786033      0 561513 ...      0      0      0],0
3040,[1116201       0  789469 ...       0       0       0],6
3041,[755767      0 523790 ...      0      0      0],0
3042,[1246331       0  877192 ...       0       0       0],6
3043,[1031657       0  748215 ...       0       0       0],6
3044,[745947      0 530285 ...      0      0      0],0
3045,[1347292       0  943857 ...       0       0       0],6
3046,[739189      0 525547 ...      0      0      0],0
3047,[1158242       0  855220 ...       0       0       0],6
3048,[702195      0 492353 ...      0      0      0],0
3049,[795506      0 605796 ...      0      0      0],0
3050,[1116033       0  825956 ...       0       0       0],6
3051,[868546      0 578742 ...      0      0      0],0
3052,[177023      0 126037 ...      0      0      0],0
3053,[517343      0 365005 ...      0      0      0],0
3054,[930302      0 657288 ...      0      0      0],0
3055,[322718      0 238554 ...      0      0      0],0
3056,[1625950       0 1167872 ...       0       0       0],6
3057,[963574      0 437266 ...      0      0      0],0
3058,[1305696       0  916250 ...       0       0       0],6
3059,[1092941       0  768521 ...       0       0       0],6
3060,[787794      0 559977 ...      0      0      0],0
3061,[430670      0 302289 ...      0      0      0],0
3062,[953410      0 660144 ...      0      0      0],0
3063,[4675646       0 3283534 ...       0       0       0],5
3064,[1364547       0 1047673 ...       0       0       0],6
3065,[511228      0 356910 ...      0      0      0],0
3066,[1409420       0  983928 ...       0       0       0],6
3067,[810955      0 564946 ...      0      0      0],0
3068,[617517      0 441068 ...      0      0      0],0
3069,[1177731       0  822352 ...       0       0       0],6
3070,[1204178       0  840501 ...       0       0       0],6
3071,[1562665       0 1119590 ...       0       0       0],6
3072,[1129835       0  769631 ...       0       0       0],6
3073,[249173      0 181745 ...      0      0      0],0
3074,[1305763       0  929393 ...       0       0       0],6
3075,[406907      0 298340 ...      0      0      0],0
3076,[556687      0 395661 ...      0      0      0],0
3077,[843638      0 602272 ...      0      0      0],0
3078,[442811      0 305414 ...      0      0      0],0
3079,[491114      0 360735 ...      0      0      0],0
3080,[1319345       0  925576 ...       0       0       0],6
3081,[5369285       0 3734621 ...       0       0       0],5
3082,[857287      0 609414 ...      0      0      0],0
3083,[1284044       0  918651 ...       0       0       0],6
3084,[139567      0  98732 ...      0      0      0],0
3085,[412051      0 296357 ...      0      0      0],0
3086,[767130      0 539583 ...      0      0      0],0
3087,[1150486       0  530318 ...       0       0       0],0
3088,[5058327       0 3666199 ...       0       0       0],5
3089,[895278      0 636831 ...      0      0      0],0
3090,[1487333       0 1053483 ...       0       0       0],6
3091,[611981      0 469190 ...      0      0      0],0
3092,[849864      0 601224 ...      0      0      0],0
3093,[1139063       0  811051 ...       0       0       0],6
3094,[536759      0 385190 ...      0      0      0],0
3095,[1116858       0  859045 ...       0       0       0],6
3096,[1107569       0  794213 ...       0       0       0],6
3097,[997306      0 437573 ...      0      0      0],0
3098,[551506      0 382727 ...      0      0      0],0
3099,[504686      0 350471 ...      0      0      0],0
3100,[795643      0 585289 ...      0      0      0],0
3101,[978002      0 433771 ...      0      0      0],0
3102,[4064972       0 2772604 ...       0       0       0],5
3103,[1106890       0  783014 ...       0       0       0],6
3104,[1396258       0  968412 ...       0       0       0],6
3105,[761278      0 551988 ...      0      0      0],0
3106,[820418      0 585773 ...      0      0      0],0
3107,[579201      0 413453 ...      0      0      0],0
3108,[620880      0 449215 ...      0      0      0],0
3109,[1313052       0  931343 ...       0       0       0],6
3110,[840722      0 575763 ...      0      0      0],0
3111,[1378980       0 1035478 ...       0       0       0],6
3112,[565209      0 407398 ...      0      0      0],0
3113,[686253      0 490598 ...      0      0      0],0
3114,[1354031       0 1032515 ...       0       0       0],6
3115,[2114314       0  915823 ...       0       0       0],6
3116,[504773      0 360663 ...      0      0      0],0
3117,[811472      0 575436 ...      0      0      0],0
3118,[660953      0 471611 ...      0      0      0],0
3119,[831994      0 588651 ...      0      0      0],0
3120,[1276754       0  866834 ...       0       0       0],6
3121,[670970      0 476132 ...      0      0      0],0
3122,[340626      0 243883 ...      0      0      0],0
3123,[1090423       0  831587 ...       0       0       0],6
3124,[1121258       0  793248 ...       0       0       0],6
3125,[754057      0 537211 ...      0      0      0],0
3126,[816855      0 587411 ...      0      0      0],0
3127,[690530      0 502317 ...      0      0      0],0
3128,[1040049       0  728686 ...       0       0       0],6
3129,[582752      0 421157 ...      0      0      0],0
3130,[785458      0 364522 ...      0      0      0],0
3131,[977480      0 449737 ...      0      0      0],0
3132,[3060329       0 2216450 ...       0       0       0],3
3133,[628121      0 447349 ...      0      0      0],0
3134,[1808065       0 1280060 ...       0       0       0],6
3135,[1263548       0  886415 ...       0       0       0],6
3136,[1144502       0  805599 ...       0       0       0],6
3137,[700338      0 506418 ...      0      0      0],0
3138,[1328283       0  920193 ...       0       0       0],6
3139,[882341      0 632861 ...      0      0      0],0
3140,[388426      0 276812 ...      0      0      0],0
3141,[801209      0 584983 ...      0      0      0],0
3142,[886752      0 636918 ...      0      0      0],0
3143,[954375      0 683543 ...      0      0      0],6
3144,[1356917       0  942622 ...       0       0       0],6
3145,[1445187       0 1024169 ...       0       0       0],6
3146,[1920284       0 1370174 ...       0       0       0],6
3147,[1451373       0 1045423 ...       0       0       0],6
3148,[134233      0  96238 ...      0      0      0],0
3149,[568035      0 398501 ...      0      0      0],0
3150,[1179864       0  554972 ...       0       0       0],0
3151,[906170      0 626148 ...      0      0      0],0
3152,[743976      0 538908 ...      0      0      0],0
3153,[1157301       0  810521 ...       0       0       0],6
3154,[834166      0 586597 ...      0      0      0],0
3155,[830359      0 596941 ...      0      0      0],0
3156,[583565      0 411615 ...      0      0      0],0
3157,[1199451       0  849015 ...       0       0       0],6
3158,[1193584       0  837156 ...       0       0       0],6
3159,[1441490       0 1014271 ...       0       0       0],6
3160,[1199301       0  854024 ...       0       0       0],6
3161,[638050      0 448089 ...      0      0      0],0
3162,[1138582       0  809493 ...       0       0       0],6
3163,[551566      0 393511 ...      0      0      0],0
3164,[737661      0 534388 ...      0      0      0],0
3165,[724444      0 513448 ...      0      0      0],0
3166,[1397882       0  984660 ...       0       0       0],6
3167,[1121500       0  770382 ...       0       0       0],6
3168,[653956      0 459008 ...      0      0      0],0
3169,[761780      0 549375 ...      0      0      0],0
3170,[616601      0 433324 ...      0      0      0],0
3171,[1354211       0  951100 ...       0       0       0],6
3172,[680695      0 501755 ...      0      0      0],0
3173,[578245      0 407155 ...      0      0      0],0
3174,[675161      0 477738 ...      0      0      0],0
3175,[647070      0 473278 ...      0      0      0],0
3176,[1053683       0  728146 ...       0       0       0],6
3177,[379111      0 288555 ...      0      0      0],0
3178,[627709      0 468023 ...      0      0      0],0
3179,[544575      0 378858 ...      0      0      0],0
3180,[1132629       0  800346 ...       0       0       0],6
3181,[1787858       0 1275614 ...       0       0       0],6
3182,[1712305       0 1228769 ...       0       0       0],6
3183,[1167565       0  816464 ...       0       0       0],6
3184,[626440      0 440830 ...      0      0      0],0
3185,[545352      0 390868 ...      0      0      0],0
3186,[1547705       0 1151153 ...       0       0       0],6
3187,[321496      0 239658 ...      0      0      0],0
3188,[914489      0 413126 ...      0      0      0],0
3189,[1876210       0 1339532 ...       0       0       0],6
3190,[835047      0 575878 ...      0      0      0],0
3191,[788085      0 559193 ...      0      0      0],0
3192,[510724      0 368201 ...      0      0      0],0
3193,[184429      0 131357 ...      0      0      0],0
3194,[641690      0 459421 ...      0      0      0],0
3195,[1414671       0  986901 ...       0       0       0],6
3196,[906665      0 635932 ...      0      0      0],0
3197,[474128      0 221078 ...      0      0      0],0
3198,[1204018       0  851904 ...       0       0       0],6
3199,[986536      0 468461 ...      0      0      0],0
3200,[829939      0 591812 ...      0      0      0],0
3201,[1265303       0  888098 ...       0       0       0],6
3202,[616013      0 433043 ...      0      0      0],0
3203,[1075097       0  785090 ...       0       0       0],6
3204,[245240      0 180900 ...      0      0      0],0
3205,[579966      0 411978 ...      0      0      0],0
3206,[956032      0 657007 ...      0      0      0],0
3207,[330266      0 234883 ...      0      0      0],0
3208,[486049      0 342630 ...      0      0      0],0
3209,[199664      0  62277 ...      0      0      0],0
3210,[871351      0 604887 ...      0      0      0],0
3211,[662354      0 470495 ...      0      0      0],0
3212,[1015264       0  718178 ...       0       0       0],6
3213,[736522      0 522367 ...      0      0      0],0
3214,[904434      0 644874 ...      0      0      0],0
3215,[689545      0 504915 ...      0      0      0],0
3216,[400169      0 306933 ...      0      0      0],0
3217,[581051      0 414835 ...      0      0      0],0
3218,[618007      0 452514 ...      0      0      0],0
3219,[1288691       0  544758 ...       0       0       0],0
3220,[815713      0 609017 ...      0      0      0],0
3221,[680615      0 484288 ...      0      0      0],0
3222,[10778470        0  7418320 ...        0        0        0],7
3223,[523030      0 369332 ...      0      0      0],0
3224,[1303744       0  914001 ...       0       0       0],6
3225,[1232662       0  857890 ...       0       0       0],6
3226,[769503      0 550062 ...      0      0      0],0
3227,[304044      0 229557 ...      0      0      0],0
3228,[414518      0 304169 ...      0      0      0],0
3229,[727325      0 520967 ...      0      0      0],0
3230,[1066232       0  735219 ...       0       0       0],6
3231,[1188155       0  814969 ...       0       0       0],6
3232,[5701761       0 3942069 ...       0       0       0],5
3233,[1351103       0  923504 ...       0       0       0],6
3234,[150594      0 107475 ...      0      0      0],0
3235,[1190796       0  853952 ...       0       0       0],6
3236,[428720      0 292303 ...      0      0      0],0
3237,[1283147       0  893001 ...       0       0       0],6
3238,[571740      0 433291 ...      0      0      0],0
3239,[266385      0 180810 ...      0      0      0],0
3240,[543919      0 418592 ...      0      0      0],0
3241,[1450727       0 1031294 ...       0       0       0],6
3242,[386470      0 287142 ...      0      0      0],0
3243,[1138159       0  552365 ...       0       0       0],0
3244,[357977      0 254532 ...      0      0      0],0
3245,[912260      0 652339 ...      0      0      0],0
3246,[1076666       0  522033 ...       0       0       0],0
3247,[958410      0 381579 ...      0      0      0],0
3248,[1110304       0  781282 ...       0       0       0],6
3249,[594656      0 432688 ...      0      0      0],0
3250,[1381075       0  980098 ...       0       0       0],6
3251,[638518      0 454039 ...      0      0      0],0
3252,[788248      0 559042 ...      0      0      0],0
3253,[1699756       0 1258206 ...       0       0       0],6
3254,[885033      0 435710 ...      0      0      0],0
3255,[750815      0 524624 ...      0      0      0],0
3256,[1189511       0  833757 ...       0       0       0],6
3257,[237725      0 171748 ...      0      0      0],0
3258,[398220      0 283644 ...      0      0      0],0
3259,[1299359       0  911888 ...       0       0       0],6
3260,[708716      0 506409 ...      0      0      0],0
3261,[1525124       0 1088995 ...       0       0       0],6
3262,[321624      0 244196 ...      0      0      0],0
3263,[876683      0 626249 ...      0      0      0],0
3264,[1075943       0  735946 ...       0       0       0],6
3265,[1353916       0  942707 ...       0       0       0],6
3266,[1508374       0 1066701 ...       0       0       0],6
3267,[1766413       0 1290623 ...       0       0       0],6
3268,[928989      0 691906 ...      0      0      0],6
3269,[767806      0 555327 ...      0      0      0],0
3270,[593984      0 418113 ...      0      0      0],0
3271,[1740124       0  830282 ...       0       0       0],6
3272,[574979      0 414026 ...      0      0      0],0
3273,[622070      0 443461 ...      0      0      0],0
3274,[1137685       0  800843 ...       0       0       0],6
3275,[576934      0 399058 ...      0      0      0],0
3276,[594757      0 425403 ...      0      0      0],0
3277,[417102      0 302777 ...      0      0      0],0
3278,[1009571       0  470742 ...       0       0       0],0
3279,[906876      0 664555 ...      0      0      0],0
3280,[441190      0 318897 ...      0      0      0],0
3281,[552766      0 405629 ...      0      0      0],0
3282,[844624      0 599148 ...      0      0      0],0
3283,[694898      0 481729 ...      0      0      0],0
3284,[360406      0 260952 ...      0      0      0],0
3285,[1037414       0  738494 ...       0       0       0],6
3286,[1129270       0  797889 ...       0       0       0],6
3287,[536357      0 393887 ...      0      0      0],0
3288,[385347      0 275129 ...      0      0      0],0
3289,[720637      0 519534 ...      0      0      0],0
3290,[1542718       0 1110429 ...       0       0       0],6
3291,[659115      0 465156 ...      0      0      0],0
3292,[400131      0 282647 ...      0      0      0],0
3293,[758884      0 548635 ...      0      0      0],0
3294,[604216      0 430569 ...      0      0      0],0
3295,[717372      0 505201 ...      0      0      0],0
3296,[771508      0 551329 ...      0      0      0],0
3297,[917215      0 649995 ...      0      0      0],0
3298,[1206804       0  840095 ...       0       0       0],6
3299,[1085668       0  510392 ...       0       0       0],0
3300,[724091      0 516932 ...      0      0      0],0
3301,[253671      0 183316 ...      0      0      0],0
3302,[733863      0 518806 ...      0      0      0],0
3303,[468397      0 338390 ...      0      0      0],0
3304,[786088      0 576752 ...      0      0      0],0
3305,[258085      0 186441 ...      0      0      0],0
3306,[1238887       0  893304 ...       0       0       0],6
3307,[729762      0 524567 ...      0      0      0],0
3308,[707379      0 494902 ...      0      0      0],0
3309,[516180      0 373883 ...      0      0      0],0
3310,[526059      0 381907 ...      0      0      0],0
3311,[804139      0 587229 ...      0      0      0],0
3312,[1891520       0 1336228 ...       0       0       0],6
3313,[771840      0 548419 ...      0      0      0],0
3314,[464993      0 329553 ...      0      0      0],0
3315,[1096588       0  778448 ...       0       0       0],6
3316,[713993      0 508805 ...      0      0      0],0
3317,[953553      0 689459 ...      0      0      0],6
3318,[853945      0 595450 ...      0      0      0],0
3319,[868613      0 618619 ...      0      0      0],0
3320,[348711      0 189849 ...      0      0      0],0
3321,[456068      0 330827 ...      0      0      0],0
3322,[462361      0 339097 ...      0      0      0],0
3323,[1490985       0 1091241 ...       0       0       0],6
3324,[1086722       0  499480 ...       0       0       0],0
3325,[1000667       0  703947 ...       0       0       0],6
3326,[724169      0 515888 ...      0      0      0],0
3327,[796697      0 565506 ...      0      0      0],0
3328,[1093450       0  761452 ...       0       0       0],6
3329,[1008814       0  713590 ...       0       0       0],6
3330,[872697      0 701591 ...      0      0      0],6
3331,[797261      0 557928 ...      0      0      0],0
3332,[918843      0 641323 ...      0      0      0],0
3333,[866324      0 365652 ...      0      0      0],0
3334,[246178      0 178785 ...      0      0      0],0
3335,[560506      0 405553 ...      0      0      0],0
3336,[702271      0 383587 ...      0      0      0],0
3337,[684527      0 479600 ...      0      0      0],0
3338,[684403      0 482813 ...      0      0      0],0
3339,[514063      0 368306 ...      0      0      0],0
3340,[1136433       0  809384 ...       0       0       0],6
3341,[1211883       0  872385 ...       0       0       0],6
3342,[748657      0 390381 ...      0      0      0],0
3343,[892623      0 627157 ...      0      0      0],0
3344,[1206225       0  848599 ...       0       0       0],6
3345,[943426      0 427647 ...      0      0      0],0
3346,[1136706       0  802586 ...       0       0       0],6
3347,[260248      0 189850 ...      0      0      0],0
3348,[752714      0 523706 ...      0      0      0],0
3349,[666705      0 476589 ...      0      0      0],0
3350,[236521      0 171516 ...      0      0      0],0
3351,[869783      0 630891 ...      0      0      0],0
3352,[819316      0 596635 ...      0      0      0],0
3353,[622427      0 449906 ...      0      0      0],0
3354,[1368719       0  940801 ...       0       0       0],6
3355,[1410450       0  990485 ...       0       0       0],6
3356,[789086      0 576334 ...      0      0      0],0
3357,[510061      0 368856 ...      0      0      0],0
3358,[196767      0 139098 ...      0      0      0],0
3359,[1004851       0  716209 ...       0       0       0],6
3360,[398355      0 281931 ...      0      0      0],0
3361,[10653033        0  7503859 ...        0        0        0],7
3362,[564217      0 399336 ...      0      0      0],0
3363,[1460251       0 1023479 ...       0       0       0],6
3364,[1086346       0  500944 ...       0       0       0],0
3365,[830458      0 574557 ...      0      0      0],0
3366,[1387198       0  971303 ...       0       0       0],6
3367,[424502      0 304631 ...      0      0      0],0
3368,[160015      0 114426 ...      0      0      0],0
3369,[631695      0 451461 ...      0      0      0],0
3370,[176801      0 126281 ...      0      0      0],0
3371,[1013953       0  718225 ...       0       0       0],6
3372,[776013      0 560866 ...      0      0      0],0
3373,[549491      0 387595 ...      0      0      0],0
3374,[1865806       0 1360181 ...       0       0       0],6
3375,[555310      0 379453 ...      0      0      0],0
3376,[11281681        0  7874050 ...        0        0        0],7
3377,[837373      0 580091 ...      0      0      0],0
3378,[471608      0 335608 ...      0      0      0],0
3379,[654113      0 459533 ...      0      0      0],0
3380,[458073      0 331143 ...      0      0      0],0
3381,[764657      0 562864 ...      0      0      0],0
3382,[687914      0 485861 ...      0      0      0],0
3383,[909615      0 642473 ...      0      0      0],0
3384,[727685      0 503337 ...      0      0      0],0
3385,[364262      0 258023 ...      0      0      0],0
3386,[1234742       0  840263 ...       0       0       0],6
3387,[583957      0 414136 ...      0      0      0],0
3388,[1006362       0  723103 ...       0       0       0],6
3389,[1333830       0  923046 ...       0       0       0],6
3390,[922558      0 658771 ...      0      0      0],0
3391,[1730965       0 1228761 ...       0       0       0],6
3392,[286572      0 195387 ...      0      0      0],0
3393,[1204745       0  843024 ...       0       0       0],6
3394,[1131699       0  493513 ...       0       0       0],0
3395,[461051      0 324228 ...      0      0      0],0
3396,[892193      0 630039 ...      0      0      0],0
3397,[603073      0 433599 ...      0      0      0],0
3398,[1223699       0  856791 ...       0       0       0],6
3399,[1099456       0  768282 ...       0       0       0],6
3400,[1588686       0 1107992 ...       0       0       0],6
3401,[328095      0 231656 ...      0      0      0],0
3402,[651679      0 465865 ...      0      0      0],0
3403,[514725      0 372955 ...      0      0      0],0
3404,[1279228       0  875033 ...       0       0       0],6
3405,[1653616       0 1195212 ...       0       0       0],6
3406,[501754      0 355741 ...      0      0      0],0
3407,[4198782       0 3043415 ...       0       0       0],5
3408,[648595      0 457833 ...      0      0      0],0
3409,[1204645       0  846041 ...       0       0       0],6
3410,[1225138       0  874263 ...       0       0       0],6
3411,[1167241       0  862674 ...       0       0       0],6
3412,[790552      0 566186 ...      0      0      0],0
3413,[1331101       0  947396 ...       0       0       0],6
3414,[1077680       0  762420 ...       0       0       0],6
3415,[1317843       0  933551 ...       0       0       0],6
3416,[435620      0 314324 ...      0      0      0],0
3417,[1399930       0  991891 ...       0       0       0],6
3418,[694101      0 503550 ...      0      0      0],0
3419,[345833      0 255763 ...      0      0      0],0
3420,[1243526       0  874792 ...       0       0       0],6
3421,[801535      0 572759 ...      0      0      0],0
3422,[731226      0 506102 ...      0      0      0],0
3423,[1362612       0  945590 ...       0       0       0],6
3424,[372838      0 264024 ...      0      0      0],0
3425,[1275019       0  900621 ...       0       0       0],6
3426,[421351      0 299031 ...      0      0      0],0
3427,[382486      0 282819 ...      0      0      0],0
3428,[1073998       0  747013 ...       0       0       0],6
3429,[622752      0 441537 ...      0      0      0],0
3430,[1136536       0  842088 ...       0       0       0],6
3431,[488476      0 341042 ...      0      0      0],0
3432,[617388      0 458822 ...      0      0      0],0
3433,[811298      0 562241 ...      0      0      0],0
3434,[228015      0 175308 ...      0      0      0],0
3435,[1083096       0  756165 ...       0       0       0],6
3436,[534455      0 382062 ...      0      0      0],0
3437,[1051653       0  740255 ...       0       0       0],6
3438,[1240092       0  859846 ...       0       0       0],6
3439,[744082      0 533122 ...      0      0      0],0
3440,[1025040       0  542033 ...       0       0       0],0
3441,[749920      0 529387 ...      0      0      0],0
3442,[497352      0 368552 ...      0      0      0],0
3443,[1204044       0  870849 ...       0       0       0],6
3444,[907845      0 651870 ...      0      0      0],0
3445,[166208      0 118319 ...      0      0      0],0
3446,[1912113       0 1361390 ...       0       0       0],6
3447,[13190493        0  9253058 ...        0        0        0],7
3448,[401248      0 303122 ...      0      0      0],0
3449,[1282911       0  912224 ...       0       0       0],6
3450,[833669      0 595661 ...      0      0      0],0
3451,[1620464       0 1316153 ...       0       0       0],6
3452,[644606      0 472691 ...      0      0      0],0
3453,[875000      0 613376 ...      0      0      0],0
3454,[465931      0 329260 ...      0      0      0],0
3455,[1141668       0  821427 ...       0       0       0],6
3456,[524252      0 244892 ...      0      0      0],0
3457,[324277      0 228373 ...      0      0      0],0
3458,[1394925       0  999690 ...       0       0       0],6
3459,[557926      0 402942 ...      0      0      0],0
3460,[131074      0  94220 ...      0      0      0],0
3461,[946676      0 673403 ...      0      0      0],6
3462,[283601      0 203006 ...      0      0      0],0
3463,[899381      0 628413 ...      0      0      0],0
3464,[1276354       0  978642 ...       0       0       0],6
3465,[62683     0 45532 ...     0     0     0],0
3466,[516342      0 370087 ...      0      0      0],0
3467,[267887      0 190835 ...      0      0      0],0
3468,[607464      0 394545 ...      0      0      0],0
3469,[1039606       0  715432 ...       0       0       0],6
3470,[476766      0 337618 ...      0      0      0],0
3471,[780946      0 560084 ...      0      0      0],0
3472,[624876      0 441029 ...      0      0      0],0
3473,[11659788        0  8128901 ...        0        0        0],7
3474,[855430      0 607697 ...      0      0      0],0
3475,[672964      0 472831 ...      0      0      0],0
3476,[747271      0 547941 ...      0      0      0],0
3477,[1481583       0  689222 ...       0       0       0],6
3478,[1106680       0  799655 ...       0       0       0],6
3479,[692399      0 482897 ...      0      0      0],0
3480,[685015      0 480506 ...      0      0      0],0
3481,[598344      0 435003 ...      0      0      0],0
3482,[758105      0 530940 ...      0      0      0],0
3483,[1059335       0  732639 ...       0       0       0],6
3484,[773398      0 546296 ...      0      0      0],0
3485,[4801848       0 3352174 ...       0       0       0],5
3486,[1214311       0  885528 ...       0       0       0],6
3487,[1024742       0  735737 ...       0       0       0],6
3488,[502859      0 360289 ...      0      0      0],0
3489,[623832      0 442810 ...      0      0      0],0
3490,[561645      0 402723 ...      0      0      0],0
3491,[598346      0 435963 ...      0      0      0],0
3492,[547866      0 441361 ...      0      0      0],0
3493,[553514      0 394632 ...      0      0      0],0
3494,[10517568        0  7477732 ...        0        0        0],7
3495,[528693      0 409895 ...      0      0      0],0
3496,[564050      0 396808 ...      0      0      0],0
3497,[580254      0 413345 ...      0      0      0],0
3498,[1287958       0  913799 ...       0       0       0],6
3499,[4819552       0 3346699 ...       0       0       0],5
3500,[436458      0 308978 ...      0      0      0],0
3501,[642592      0 444516 ...      0      0      0],0
3502,[718836      0 506969 ...      0      0      0],0
3503,[432991      0 305288 ...      0      0      0],0
3504,[625209      0 442957 ...      0      0      0],0
3505,[845628      0 603800 ...      0      0      0],0
3506,[466140      0 342053 ...      0      0      0],0
